Event ID,Source,Year of Date Time,Latitude,Longitude,Max. Magnitude
2005031340,NEI,1899,27.095,61.887,6
2005030640,NEI,1899,36.9515,131.218,6.3
2005030240,NEI,1899,-6.527,129.933,7.1
2005022640,NEI,1899,2.908,95.592,6.8
2005022340,NEI,1899,-6.245,150.66,6
2005022240,NEI,1899,30.754,56.816,6.4
2005021940,NEI,1899,-5.562,122.129,6.5
2005021640,NEI,1899,-36.32,-16.558,6.6
2005021540,NEI,1899,4.756,126.421,6.5
2005021440,NEI,1899,41.728,79.44,6.1
2005021040,NEI,1899,-23.097,169.219,6.3
2005020940,NEI,1899,15.4425,119.557,6.3
2005020840,NEI,1899,-14.252,167.259,6.7
2005020740,NEI,1899,-4.525,153.187,6.1
2005020540,NEI,1899,7.853,121.398666667,7.1
2005020240,NEI,1899,14.08,144.715,6.3
2005012842,NEI,1899,-1.089,-81.157,6.2
2005012841,NEI,1899,-1.183,-81.499,6.1
2005012641,NEI,1899,2.699,94.602,6.2
2005012441,NEI,1899,-1.364,-80.785,6.1
2005012440,NEI,1899,7.33,92.482,6.3
2005012340,NEI,1899,-1.198,119.933,6.3
2005012240,NEI,1899,-7.727,159.475,6.4
2005012140,NEI,1899,-1.134,-80.829,6
2005011940,NEI,1899,34.064,141.491,6.6
2005011840,NEI,1899,42.946,144.866,6.3
2005011740,NEI,1899,10.986,140.682,6.1
2005011640,NEI,1899,-7.297,-17.7285,6.6
2005011540,NEI,1899,-6.462,105.236,6
2005011440,NEI,1899,-4.238,152.717,6.1
2005011240,NEI,1899,-0.878,-21.194,6.8
2005010941,NEI,1899,4.926,95.108,6.1
2005010840,NEI,1899,-55.299,-27.956,6
2005010440,NEI,1899,10.672,92.362,6.1
2005010340,NEI,1899,-50.659,161.866,6.1
2005010240,NEI,1899,6.36,92.787,6.4
2005010140,NEI,1899,6.2175,93.3795,6.7
2004123140,NEI,1899,6.662,92.723,6.1
2004122940,NEI,1899,8.95,93.477,6.2
2004122741,NEI,1899,5.348,94.65,6.1
2004122642,NEI,1899,2.794,94.162,6.1
2004122641,NEI,1899,9.88125,93.00975,6.6
2004122640,NEI,1899,6.052166667,94.194333333,9
2004122340,NEI,1899,-49.312,161.345,8.1
2004122240,NEI,1899,-55.942,-124.997,6.1
2004121840,NEI,1899,48.837,156.309,6.2
2004121440,NEI,1899,18.958,-81.409,6.8
2004121340,NEI,1899,13.385,-89.37,6
2004120640,NEI,1899,12.2095,-16.424,6.8
2004112840,NEI,1899,4.281,55.576666667,7
2004112640,NEI,1899,-3.609,135.404,7.1
2004112240,NEI,1899,-46.676,164.721,7.1
2004112140,NEI,1899,0.138,-118.307,6.3
2004112040,NEI,1899,11.489,-87.114,6.4
2004111740,NEI,1899,-20.068,-178.71,6.6
2004111640,NEI,1899,-5.627,151.452,6.1
2004111540,NEI,1899,4.695,-77.508,7.2
2004111240,NEI,1899,-26.705,-63.319,6.1
2004111140,NEI,1899,3.651,139.0875,7.5
2004110940,NEI,1899,-11.15,163.706,6.9
2004110840,NEI,1899,24.104,122.542,6.3
2004110740,NEI,1899,47.948,144.477,6.2
2004110540,NEI,1899,-4.361,143.925,6
2004110340,NEI,1899,14.474,146.842,6
2004110240,NEI,1899,49.277,-128.772,6.7
2004102740,NEI,1899,37.284,138.885,6
2004102640,NEI,1899,-57.069,-24.754,6.4
2004102340,NEI,1899,37.287333333,138.801,6.6
2004102040,NEI,1899,-14.027,166.612,6.1
2004101540,NEI,1899,24.53,122.694,6.7
2004100940,NEI,1899,11.422,-86.665,7
2004100840,NEI,1899,1.487,141.3475,6.8
2004100640,NEI,1899,-0.67,134.426,6.2
2004100440,NEI,1899,14.546,146.993,6
2004092840,NEI,1899,-52.515,28.016,6.4
2004091940,NEI,1899,52.205,174.027,6.2
2004091540,NEI,1899,14.22,120.411,6
2004091340,NEI,1899,43.998,151.408,6.1
2004091140,NEI,1899,-57.976,-25.342,6.1
2004090940,NEI,1899,17.759,-81.55,6
2004090840,NEI,1899,33.14,137.2,6.1
2004090740,NEI,1899,-28.573,-65.84,6.4
2004090641,NEI,1899,33.205,137.227,6.6
2004090640,NEI,1899,-55.372,-28.976,6.9
2004090540,NEI,1899,33.127,136.8445,7.4
2004090340,NEI,1899,-15.254,-173.34,6.2
2004082840,GUC,1899,-35.173,-70.525,6.5
2004081040,NEI,1899,36.444,70.796,6
2004080740,NEI,1899,51.753,-166.313,6
2004080140,NEI,1899,-63.563,-166.666,6
2004072840,NEI,1899,-0.443,133.091,6.5
2004072540,NEI,1899,-2.427,103.981,7.3
2004072240,NEI,1899,26.489,128.894,6.1
2004071940,NEI,1899,49.623,-126.967,6.4
2004071640,NEI,1899,-65.651,-179.574,6.2
2004071540,NEI,1899,-17.656,-178.76,7.1
2004071140,NEI,1899,5.221,-21.628,6.2
2004070840,NEI,1899,11.0715,17.6695,6.4
2004070140,NEI,1899,-49.581,163.669,6.2
2004063041,NEI,1899,0.797,124.726,6.3
2004062940,NEI,1899,10.738,-87.043,6.3
2004062840,PGC,1899,54.8,-134.25,6.8
2004062540,NEI,1899,-6.711,130.375,6.1
2004061540,NEI,1899,-38.854,-73.155,6.1
2004061040,NEI,1899,55.682,160.003,6.9
2004060940,NEI,1899,-51.603,139.615,6.4
2004060240,NEI,1899,-32.875,-179.447,6.2
2004052940,NEI,1899,34.251,141.406,6.5
2004052840,NEI,1899,36.29,51.61,6.3
2004051940,NEI,1899,22.662,121.505,6.2
2004051340,NEI,1899,-3.584,150.73,6.4
2004051140,NEI,1899,0.415,97.825,6.1
2004050740,NEI,1899,-21.988,170.276,6.3
2004050340,NEI,1899,-37.695,-73.406,6.6
2004042940,NEI,1899,10.805,-85.995,6.2
2004042740,NEI,1899,-17.757,167.756,6
2004042440,NEI,1899,-21.899,-174.822,6.1
2004042340,NEI,1899,-9.362,122.839,6.7
2004042240,NEI,1899,-10.471,157.3705,6
2004041640,NEI,1899,-14.868,-36.5805,6
2004041540,NEI,1899,-19.374,169.631,6.3
2004041440,NEI,1899,36.148333333,-6.549,6.2
2004041140,NEI,1899,19.5945,142.4585,6.2
2004040940,NEI,1899,-13.174,167.198,6.5
2004040840,NEI,1899,-36.256,-97.827,6.4
2004040540,NEI,1899,8.038,-51.4535,6.6
2004040340,NEI,1899,36.428,141.008,6
2004032740,NEI,1899,33.954,89.179,6
2004031840,NEI,1899,-23.759,-176.002,6.2
2004031740,NEI,1899,6.7355,-21.13,6.1
2004031440,NEI,1899,-17.267,-172.316,6.1
2004031240,NEI,1899,-15.579,-175.096,6
2004030940,NEI,1899,-32.265,-178.358,6.2
2004030840,NEI,1899,10.48,-43.919,6
2004030740,NEI,1899,-32.381,-178.191,6
2004030240,NEI,1899,11.61,-86.767,6.2
2004022641,NEI,1899,-35.665,113.035,6.3
2004022440,MDD,1899,35.142,-3.997,6.4
2004022340,NEI,1899,-14.74,-175.63,6.3
2004022240,NEI,1899,-1.559,100.488,6
2004022140,NEI,1899,-58.425,-14.963,6.6
2004022040,NEI,1899,-11.608,166.45,6
2004020840,NEI,1899,-3.665,135.339,6.7
2004020740,NEI,1899,-4.003,135.023,7.3
2004020540,NEI,1899,-3.615,135.538,7
2004020440,NEI,1899,8.358,-82.877,6.1
2004012940,NEI,1899,-50.206,-114.78,6.1
2004012840,NEI,1899,-3.12,127.4,6.7
2004012540,NEI,1899,-16.83,-174.196,6.7
2004011640,NEI,1899,7.641,-37.704,6.2
2004011540,NEI,1899,-3.528,151.064,6.2
2004011140,NEI,1899,-28.418,-62.901,6.2
2004010940,NEI,1899,-6.072,149.401,6.3
2004010340,NEI,1899,-22.3108,169.6992,7.1
2004010141,NEI,1899,17.488,-101.303,6.1
2003122940,NEI,1899,42.423,144.613,6.1
2003122741,NEI,1899,-21.778333333,169.789,7.3
2003122740,NEI,1899,-22.107,169.35,6.1
2003122641,NEI,1899,-22.273,169.314,6.8
2003122640,NEI,1899,28.995,58.311,6.6
2003122540,NEI,1899,-17.77375,19.4865,6.5
2003122140,NEI,1899,-0.769,-20.601,6.6
2003121040,NEI,1899,23.039,121.362,6.8
2003120940,NEI,1899,51.334,-179.272,6.2
2003120540,NEI,1899,55.538,165.78,6.7
2003120140,NEI,1899,42.905,80.515,6
2003112540,NEI,1899,-5.581,150.88,6.6
2003111841,NEI,1899,12.025,125.416,6.5
2003111740,NEI,1899,51.146,178.65,7.8
2003111440,NEI,1899,-16.737,172.331,6.1
2003111340,NEI,1899,-54.213,143.824,6
2003111240,NEI,1899,17.382,131.776,6.4
2003111140,NEI,1899,-12.984666667,-71.713333333,6.1
2003110941,NEI,1899,-0.674,-19.689,6.6
2003110640,NEI,1899,-19.262,168.892,6.6
2003110540,NEI,1899,4.973,-77.77,6
2003110240,NEI,1899,-45.19,166.535,6.4
2003103140,NEI,1899,37.812,142.619,7
2003102840,NEI,1899,-5.376,151.509,6
2003102240,NEI,1899,-6.058,147.727,6.3
2003101840,NEI,1899,0.444,126.103,6.4
2003101740,NEI,1899,-5.471,154.155,6.4
2003101540,NEI,1899,-17.822,-178.704,6
2003101340,NEI,1899,-15.937,-178.426,6
2003100940,NEI,1899,13.755,119.939,6.2
2003100840,NEI,1899,42.648,144.57,6.7
2003100740,NEI,1899,-16.526,-170.192,6.2
2003100140,NEI,1899,50.211,87.721,6.7
2003093040,NEI,1899,-40.416333333,-129.326333333,6.4
2003092940,NEI,1899,42.45,144.38,6.5
2003092741,NEI,1899,50.091,87.765,6.4
2003092740,NEI,1899,50.038,87.813,7.3
2003092641,NEI,1899,41.988,144.576,6
2003092540,NEI,1899,41.7945,143.7515,8.3
2003092240,NEI,1899,19.777,-70.673,6.4
2003092141,NEI,1899,-1.007,-14.059,6
2003092140,NEI,1899,19.917,95.672,6.6
2003091240,NEI,1899,-5.273,151.502,6
2003091140,NEI,1899,-8.205,156.159,6
2003090740,NEI,1899,-22.472,172.123,6.4
2003090640,NEI,1899,-4.623,-106.045,6.1
2003090240,NEI,1899,-15.229,-173.223,6.4
2003083140,NEI,1899,43.393,132.267,6.2
2003083040,NEI,1899,-14.796,167.238,6
2003082840,NEI,1899,-28.57,5.62,6.2
2003082540,NEI,1899,14.034,-91.069,6
2003082140,NEI,1899,-45.2145,167.0925,7.2
2003081440,NEI,1899,39.16,20.605,6.3
2003081140,NEI,1899,-14.546666667,123.097666667,6
2003080440,NEI,1899,-60.532,-43.411,7.6
2003072740,NEI,1899,1.979,-34.174,6.8
2003072540,NEI,1899,18.4435,145.345,6.4
2003072240,NEI,1899,-15.416,166.142,6
2003072140,NEI,1899,10.247,125.0715,6.4
2003071740,NEI,1899,18.507,-107.129,6
2003071540,NEI,1899,-3.213,110.278,7.6
2003071240,PGC,1899,54.65,-134.47,6
2003070440,NEI,1899,-5.473,151.691,6.1
2003070340,NEI,1899,-21.278,-174.522,6
2003070140,NEI,1899,8.666,123.7045,6
2003062840,NEI,1899,-3.325,146.148,6.3
2003062640,NEI,1899,12.253,123.85,6
2003062340,NEI,1899,51.439,176.783,6.9
2003062040,NEI,1899,-19.107,-71.6795,7.1
2003061640,NEI,1899,55.492,159.999,6.9
2003061540,NEI,1899,51.552,176.923,6.5
2003061240,NEI,1899,-5.985,154.758,6.3
2003061040,NEI,1899,23.52,121.628,6
2003060740,NEI,1899,-5.095,152.502,6.6
2003060341,NEI,1899,-17.36,-72.807,6
2003052840,NEI,1899,-17.646,66.116,6.2
2003052640,NEI,1899,15.988,131.376666667,7
2003052140,NEI,1899,36.964,3.634,6.8
2003051940,NEI,1899,-0.249000000,-142.0715,6.1
2003051440,NEI,1899,5.103,24.341,6.7
2003051340,NEI,1899,-17.287,167.744,6.3
2003051140,NEI,1899,-0.988,126.938,6.1
2003050940,NEI,1899,-48.209,32.272,6.3
2003050540,NEI,1899,1.965,127.654,6.4
2003050440,NEI,1899,-24.135,-63.402666667,6.7
2003050340,NEI,1899,-15.143,-173.747,6.2
2003050140,NEI,1899,39.007,40.464,6.4
2003042940,NEI,1899,43.706,147.805,6
2003042740,NEI,1899,-14.5695,49.0905,6.3
2003042440,NEI,1899,48.764,154.991,6.1
2003041740,NEI,1899,-8.5475,48.954,6.5
2003041140,NEI,1899,7.033,-82.353,6.2
2003040240,NEI,1899,35.28,-35.729,6.3
2003033140,NEI,1899,-6.183,151.429,6.2
2003033041,NEI,1899,-3.169,127.542,6.2
2003032840,NEI,1899,-15.324,-173.508,6.2
2003032540,NEI,1899,-8.294,120.743,6.5
2003031940,NEI,1899,-9.388,156.587,6.2
2003031740,NEI,1899,51.2835,177.9745,7.1
2003031540,NEI,1899,52.249,160.387,6.1
2003031440,NEI,1899,-8.911,-21.116,6.4
2003031240,NEI,1899,26.556,-110.587,6.4
2003031140,NEI,1899,-4.694,153.238,6.8
2003031040,NEI,1899,1.692,127.296,6.4
2003030940,NEI,1899,-6.82,130.985,6
2003030240,NEI,1899,-36.958,-20.879,6.2
2003030140,NEI,1899,-1.699,134.313,6
2003022440,NEI,1899,39.61,77.23,6.3
2003021940,NEI,1899,53.645,-164.643,6.6
2003021540,NEI,1899,12.168,124.079,6.3
2003021240,NEI,1899,-3.652,144.242,6.2
2003021040,NEI,1899,-6.011,149.792,6.3
2003012741,NEI,1899,-46.048,35.057,6.4
2003012740,NEI,1899,39.5,39.878,6.1
2003012240,NEI,1899,18.77,-104.104,7.6
2003012140,NEI,1899,13.626,-90.774,6.5
2003012040,NEI,1899,-10.491,160.77,7.3
2003011640,NEI,1899,44.284,-129.024,6.3
2003011040,NEI,1899,-5.311,153.701,6.7
2003010940,NEI,1899,-19.664,-176.295,6
2003010640,NEI,1899,15.651,119.658,6
2003010440,NEI,1899,-20.57,-177.661,6.5
2002123040,NEI,1899,7.471,123.407,6.3
2002122340,NEI,1899,16.957,-85.578,6
2002122040,NEI,1899,-3.076,147.943,6.3
2002121840,NEI,1899,-57.092,-24.981,6.1
2002121740,NEI,1899,-56.952,-24.825,6.2
2002121240,NEI,1899,-4.786,153.275,6.7
2002121140,NEI,1899,-3.81,135.123,6.3
2002121040,NEI,1899,-37.0835,32.5595,6.1
2002112640,NEI,1899,51.465,-173.537,6.1
2002112040,NEI,1899,35.414,74.515,6.3
2002111740,NEI,1899,47.824,146.209,7.3
2002111540,NEI,1899,-56.051,-36.404,6.6
2002111240,NEI,1899,-56.55,-27.536,6.2
2002110940,NEI,1899,13.743,-91.187,6
2002110740,NEI,1899,51.197,179.334,6.6
2002110340,NEI,1899,38.886,141.977,6.4
2002110240,NEI,1899,2.889,96.2395,7.4
2002103140,NEI,1899,-3.441,148.638,6.1
2002102440,NEI,1899,-1.884,29.004,6.2
2002102240,NEI,1899,-20.633,-178.391,6.2
2002101940,NEI,1899,20.315,145.136,6.3
2002101840,NEI,1899,-57.185,-142.751,6.1
2002101740,NEI,1899,-11.7195,-19.0875,6.3
2002101640,NEI,1899,18.138,-7.8625,6.2
2002101440,NEI,1899,41.174,142.249,6.1
2002101340,NEI,1899,-14.596,-175.416,6.1
2002101240,NEI,1899,3.4005,23.383,6.9
2002101041,NEI,1899,-1.478,134.111,6
2002101040,NEI,1899,-1.556333333,134.068,7.6
2002100840,NEI,1899,-42.039,88.379,6
2002100640,NEI,1899,-8.197,118.341,6.3
2002100440,NEI,1899,-20.991,-179.016,6.3
2002100340,NEI,1899,7.899,3.5665,6.5
2002092440,NEI,1899,-15.81725,103.58,6.3
2002092040,NEI,1899,-1.7115,134.1235,6.4
2002091740,NEI,1899,-3.284,142.769,6
2002091640,NEI,1899,-3.313,142.679,6.3
2002091540,NEI,1899,44.833,129.923,6.4
2002091340,NEI,1899,13.036,93.068,6.5
2002090840,NEI,1899,-13.069,160.939,7.6
2002090740,NEI,1899,-20.275,-176.036,6
2002090640,ROM,1899,38.381,13.701,6
2002090140,NEI,1899,14.284,51.945,6
2002082440,NEI,1899,43.11,146.118,6.1
2002082040,NEI,1899,30.986,141.966,6.3
2002081940,NEI,1899,-23.159666667,59.119,7.7
2002081540,NEI,1899,-1.196,121.333,6.2
2002081440,NEI,1899,10.966,141.5395,6.5
2002081240,NEI,1899,-19.506,169.036,6
2002080940,NEI,1899,-16.309,-176.172,6.1
2002080740,NEI,1899,7.851,-82.895,6
2002080440,NEI,1899,-35.457,-16.238,6
2002080240,NEI,1899,29.28,138.97,6.3
2002073140,NEI,1899,7.929,-82.793,6.5
2002073040,NEI,1899,-57.889,-23.242,6.2
2002071940,NEI,1899,-56.623,-140.69,6.1
2002070340,NEI,1899,-5.032,147.336,6.2
2002063040,NEI,1899,-22.201,179.25,6.5
2002062940,NEI,1899,-12.4,166.524,6.2
2002062840,NEI,1899,43.752,130.666,7.3
2002062740,NEI,1899,-10.119,135.616,6.5
2002062240,NEI,1899,35.626,49.047,6.5
2002062140,NEI,1899,-4.495,146.768,6
2002061840,NEI,1899,-30.805,-71.124,6.6
2002061740,NEI,1899,-8.6215,30.502,6.7
2002061640,NEI,1899,8.784,-83.992,6.4
2002061340,NEI,1899,-47.801,99.751,6.6
2002061040,NEI,1899,10.985,140.69,6.1
2002060640,NEI,1899,-0.879,148.33,6.3
2002052840,NEI,1899,-2.434,27.7335,6.1
2002052540,NEI,1899,53.815,-161.116,6.4
2002052340,NEI,1899,-30.749,-71.197,6
2002051540,NEI,1899,24.636,121.922,6.2
2002051440,NEI,1899,-36.518,78.932,6.2
2002050840,NEI,1899,-17.948,-174.573,6.2
2002042640,NEI,1899,13.088,144.619,7.1
2002042440,NEI,1899,-56.135,-122.312,6.2
2002042040,NEI,1899,-16.382,173.259,6
2002041840,NEI,1899,-5.275,-85.7255,6.8
2002041140,NEI,1899,-14.392,167.687,6.2
2002040840,NEI,1899,-51.068,139.269,6.2
2002040740,NEI,1899,-60.94,154.25,6.2
2002033140,NEI,1899,24.279,122.179,7.1
2002032840,NEI,1899,-21.663,-68.329,6.5
2002032640,NEI,1899,23.346,124.09,6.4
2002032540,NEI,1899,36.062,69.315,6.1
2002031940,NEI,1899,-6.486,129.901,6.1
2002031740,NEI,1899,-45.221,35.105,6
2002030940,NEI,1899,-56.019,-27.332,6
2002030840,NEI,1899,5.871,124.274,6
2002030541,NEI,1899,6.033,124.249,7.5
2002030340,NEI,1899,36.4655,70.46,7.4
2002022840,NEI,1899,-5.685,151.258,6.3
2002021940,NEI,1899,-3.731,150.992,6.1
2002021540,NEI,1899,-36.231,-100.301,6
2002020540,NEI,1899,-5.345,151.248,6.6
2002020340,NEI,1899,38.632,30.902,6
2002020340,ISK,1899,38.573,31.271,6.5
2002013040,NEI,1899,-6.252,150.887,6
2002012840,NEI,1899,17.0385,-8.8155,6.2
2002012240,NEI,1899,35.79,26.617,6.2
2002011640,NEI,1899,15.502,-93.133,6.4
2002011540,NEI,1899,-9.725,141.341333333,6.2
2002011340,NEI,1899,-5.651,151.074,6.4
2002011040,NEI,1899,-3.212,142.427,6.7
2002010340,NEI,1899,9.212,119.3455,6.6
2002010240,NEI,1899,-17.7915,173.3,7.2
2002010140,NEI,1899,-24.4555,-1.675,6.3
2001122840,NEI,1899,-8.357,-74.22,6
2001122740,NEI,1899,-14.647,167.262,6.2
2001122340,NEI,1899,-9.613,159.53,6.8
2001122240,NEI,1899,-10.91,165.863,6
2001121840,NEI,1899,23.954,122.734,6.8
2001121240,NEI,1899,-30.001,146.2045,7.1
2001120940,NEI,1899,-0.002,122.87,6.1
2001120840,NEI,1899,28.251,129.574,6.2
2001120340,NEI,1899,-16.496,-177.54,6.4
2001120240,NEI,1899,13.332,153.8765,6.5
2001112840,NEI,1899,15.571,-93.106,6.4
2001112740,NEI,1899,-33.228,-178.573,6
2001112340,NEI,1899,36.392,71.506,6.1
2001112240,NEI,1899,-16.2485,178.0365,6.3
2001112040,NEI,1899,-6.88,128.921,6.2
2001111540,NEI,1899,-1.587,-15.578,6.3
2001111440,NEI,1899,35.946,90.541,7.8
2001111340,NEI,1899,37.999,31.789,6.1
2001110940,NEI,1899,9.643,-82.3,6.1
2001110540,NEI,1899,-17.289,-179.251,6.3
2001103140,NEI,1899,-5.912,150.196,7
2001102640,NEI,1899,-18.494,168.108,6.1
2001102140,NEI,1899,-37.137,178.982,6.7
2001101940,NEI,1899,-4.102,123.907,7.5
2001101740,NEI,1899,19.354,-64.932,6
2001101340,NEI,1899,0.839,125.98,6
2001101240,PGC,1899,52.63,-132.2,6.1
2001101240,NEI,1899,12.686,144.98,7
2001100840,NEI,1899,52.611,160.269,6.5
2001100740,NEI,1899,-3.296,142.934,6.2
2001100240,NEI,1899,-16.183,-173.82,6.2
2001093040,NEI,1899,-18.419,168.121,6.2
2001092940,NEI,1899,-18.503,168.159,6.4
2001091840,NEI,1899,-7.506,127.739,6
2001091540,NEI,1899,-22.393,-175.01,6
2001091440,PGC,1899,48.69,-128.71,6
2001091240,NEI,1899,-20.993,-179.109,6.5
2001091140,NEI,1899,-0.578,133.13,6.5
2001090240,NEI,1899,-26.7335,-27.2575,6.3
2001082740,NEI,1899,1.091,126.36,6.1
2001082540,NEI,1899,7.633,-82.766,6.1
2001082340,NEI,1899,-3.373,146.311,6.2
2001082140,NEI,1899,-36.813,-179.575,7.1
2001081340,NEI,1899,41.046,142.308,6.4
2001080640,NEI,1899,-55.537,-123.422,6.7
2001080240,NEI,1899,56.26,163.79,6.3
2001072640,NEI,1899,39.059,24.244,6.5
2001072440,NEI,1899,-19.448,-69.255,6.4
2001072240,NEI,1899,-5.147,132.338,6
2001070840,NEI,1899,-6.663,152.108,6.2
2001070740,NEI,1899,-17.543,-72.077,7.6
2001070540,NEI,1899,-16.086,-73.987,6.6
2001070440,NEI,1899,-19.364,-121.208,6.5
2001070340,NEI,1899,21.641,142.984,6.5
2001070140,NEI,1899,-4.312,152.956,6.1
2001062940,NEI,1899,-19.522,-66.254,6.1
2001062640,NEI,1899,-10.9075,-88.059,6.7
2001062441,NEI,1899,44.189,148.51,6
2001062340,NEI,1899,-16.723,-73.141,8.4
2001061940,NEI,1899,-22.739,-67.877,6
2001061640,NEI,1899,-14.889,-173.339,6
2001061540,NEI,1899,16.368,99.331,6
2001061440,NEI,1899,51.16,-179.828,6.5
2001060540,NEI,1899,-6.8495,146.399,6.4
2001060340,NEI,1899,-29.666,-178.633,7.2
2001052940,NEI,1899,-7.022,155.037,6.4
2001052840,NEI,1899,-6.609,132.346,6
2001052640,NEI,1899,-20.292,-177.842,6.4
2001052540,NEI,1899,18.1995,129.286,6.7
2001052040,NEI,1899,18.816,-104.446,6.3
2001051940,NEI,1899,-19.903,-177.515,6
2001050940,NEI,1899,-10.318,161.232,6.3
2001050740,NEI,1899,-56.186,-144.471,6.2
2001042940,NEI,1899,18.736,-104.545,6.2
2001042840,NEI,1899,-18.064,-176.937,6.9
2001042640,NEI,1899,43.097,145.923,6
2001041940,NEI,1899,-7.390333333,155.907666667,6.7
2001041440,NEI,1899,30.092,141.768,6
2001041340,NEI,1899,-59.723,-25.586,6.2
2001040940,NEI,1899,-32.668,-73.109,6.7
2001040740,NEI,1899,-27.554,-176.336,6.2
2001040440,NEI,1899,-5.176,132.369,6.4
2001032440,NEI,1899,34.083,132.526,6.8
2001032340,NEI,1899,44.071,148.054,6
2001031940,NEI,1899,-4.029,128.02,6.5
2001031540,NEI,1899,-11.8325,11.2605,6
2001031440,NEI,1899,0.451,121.892,6
2001030740,NEI,1899,-6.81,-12.911,6
2001030640,NEI,1899,-54.588,157.271,6.4
2001022840,NEI,1899,-10.235,83.829333333,6.7
2001022640,NEI,1899,46.815,144.525,6.1
2001022540,NEI,1899,36.424,70.881,6.2
2001022440,NEI,1899,1.413,126.34,7.1
2001021840,NEI,1899,-47.456,32.386,6
2001021740,PGC,1899,53.92,-133.61,6.2
2001021640,NEI,1899,-7.161,117.488,6.1
2001021440,NEI,1899,-19.5925,177.36,6.2
2001021340,NEI,1899,4.4955,6.812,7.4
2001020140,NEI,1899,51.437,-177.797,6
2001012940,NEI,1899,-0.677,133.334,6.2
2001012640,NEI,1899,23.419,70.232,7.7
2001011940,NEI,1899,-18.140333333,21.396666667,6.3
2001011640,NEI,1899,-3.9895,101.761,6.9
2001011540,NEI,1899,-40.344,78.362,6.4
2001011340,NEI,1899,13.049,-88.66,7.7
2001011140,PGC,1899,48.89,-129.31,6
2001010940,NEI,1899,-14.928,167.17,7.1
2001010240,NEI,1899,-2.2055,144.6245,6.4
2001010140,NEI,1899,6.7645,126.739,7.5
2000122840,NEI,1899,-4.05,152.307,6.2
2000122340,NEI,1899,-7.873,135.816,6
2000122240,NEI,1899,44.79,147.196,6.2
2000122140,NEI,1899,-5.53,152.6275,6.4
2000122040,NEI,1899,-24.1195,39.8455,6.6
2000121940,NEI,1899,11.765,144.76,6.2
2000121840,NEI,1899,-21.178,-179.124,6.6
2000121540,NEI,1899,38.457,31.351,6
2000121240,NEI,1899,6.015,-82.679,6.1
2000120640,NEI,1899,17.674,103.762,7
2000120440,NEI,1899,14.876,-93.944,6.1
2000112940,NEI,1899,-24.869,-70.886,6.3
2000112540,NEI,1899,40.206,49.95,6.8
2000112340,NEI,1899,-4.585,153.058,6.3
2000112140,NEI,1899,-5.458,152.4205,6.2
2000111940,NEI,1899,-5.3605,151.761,6.1
2000111841,NEI,1899,-5.384,153.452,6.1
2000111840,NEI,1899,-5.1625,152.476,6.8
2000111741,NEI,1899,-5.496,151.781,7.8
2000111641,NEI,1899,-5.29,152.968,6.2
2000111640,NEI,1899,-4.77725,152.93375,8
2000111340,NEI,1899,42.489,144.765,6
2000110840,NEI,1899,7.042,-77.829,6.5
2000110740,NEI,1899,-30.5295,62.07,6.8
2000110140,NEI,1899,-45.07,167.009,6.1
2000103140,NEI,1899,-17.867,-175.312,6.2
2000103040,NEI,1899,-9.708,119.075,6
2000102940,NEI,1899,-4.766,153.945,7
2000102740,NEI,1899,26.266,140.46,6.1
2000102540,NEI,1899,-25.277333333,-37.825333333,6.8
2000102140,NEI,1899,-32.3165,-93.7895,6.3
2000100640,NEI,1899,35.456,133.134,6.7
2000100540,NEI,1899,19.2925,42.932,6.1
2000100440,NEI,1899,-2.1485,52.1755,7
2000100340,NEI,1899,40.282,143.124,6.3
2000100240,NEI,1899,-7.977,30.709,6.5
2000092840,NEI,1899,-0.215,-80.582,6.4
2000092640,NEI,1899,-17.178,-173.927,6.4
2000092240,NEI,1899,-4.964,102.104,6.2
2000091440,NEI,1899,-15.742,179.801,6.2
2000091240,NEI,1899,14.977,100.583,6.1
2000091140,NEI,1899,-15.877,-173.691,6.3
2000091040,NEI,1899,-1.112,129.332,6.1
2000090240,NEI,1899,-20.073,-179.135,6
2000090140,NEI,1899,1.438,96.591,6
2000082840,NEI,1899,-4.09575,127.26425,6.8
2000082140,NEI,1899,-53.02,-45.966,6.1
2000081540,NEI,1899,-31.511,179.725,6.6
2000081440,NEI,1899,-9.377,153.854,6
2000081240,NEI,1899,-3.072,136.112,6
2000080940,NEI,1899,-4.764,79.946,6.5
2000080740,NEI,1899,-7.018,123.357,6.5
2000080640,NEI,1899,28.856,139.556,7.4
2000080440,NEI,1899,48.786,142.246,6.8
2000080340,NEI,1899,-12.037,166.448,6.6
2000073140,NEI,1899,-22.988,-0.904000000,6.2
2000073040,NEI,1899,33.901,139.376,6.5
2000072140,NEI,1899,9.416,-85.329,6.4
2000072040,NEI,1899,36.51,140.983,6
2000071740,NEI,1899,36.283,70.924,6.3
2000071640,NEI,1899,0.034000000,146.489666667,7.3
2000071540,NEI,1899,34.319,139.26,6.1
2000070740,NEI,1899,51.411,179.978,6.2
2000070140,NEI,1899,34.221,139.131,6.1
2000062540,NEI,1899,31.183,131.206,6
2000062140,NEI,1899,63.98,-20.758,6.5
2000061840,NEI,1899,-13.802,97.453,7.9
2000061740,NEI,1899,63.966,-20.487,6.8
2000061640,NEI,1899,-33.877,-70.088,6.4
2000061540,NEI,1899,29.368,132.082,6.1
